Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Party,Total Votes
2181307867,812,368,City of Boulder Ballot Question 2P,No,,183
2181307868,884,599,City of Boulder Ballot Question 2P,No,,359
2181307869,598,334,City of Boulder Ballot Question 2P,No,,162
2181307870,756,258,City of Boulder Ballot Question 2P,No,,103
2181307871,797,377,City of Boulder Ballot Question 2P,No,,194
2181307872,909,155,City of Boulder Ballot Question 2P,No,,64
2181307873,486,296,City of Boulder Ballot Question 2P,No,,175
2181307874,1060,548,City of Boulder Ballot Question 2P,No,,332
2181307875,682,109,City of Boulder Ballot Question 2P,No,,56
2181307876,764,52,City of Boulder Ballot Question 2P,No,,13
2181307877,723,337,City of Boulder Ballot Question 2P,No,,175
2181307878,649,227,City of Boulder Ballot Question 2P,No,,100
2181307879,741,232,City of Boulder Ballot Question 2P,No,,96
2181307880,1011,114,City of Boulder Ballot Question 2P,No,,44
2181307881,684,305,City of Boulder Ballot Question 2P,No,,148
2181307882,647,387,City of Boulder Ballot Question 2P,No,,207
2181307883,800,432,City of Boulder Ballot Question 2P,No,,213
2181307884,933,371,City of Boulder Ballot Question 2P,No,,205
2181307885,609,318,City of Boulder Ballot Question 2P,No,,159
2181307886,818,469,City of Boulder Ballot Question 2P,No,,263
2181307887,1007,611,City of Boulder Ballot Question 2P,No,,328
2181307888,829,529,City of Boulder Ballot Question 2P,No,,333
2181007800,427,230,City of Boulder Ballot Question 2Q,Yes,,167
2181007801,640,209,City of Boulder Ballot Question 2Q,Yes,,136
2181007802,441,140,City of Boulder Ballot Question 2Q,Yes,,79
2181007804,363,201,City of Boulder Ballot Question 2Q,Yes,,116
2181007806,1229,592,City of Boulder Ballot Question 2Q,Yes,,367
2181007807,1105,646,City of Boulder Ballot Question 2Q,Yes,,421
2181007808,1975,816,City of Boulder Ballot Question 2Q,Yes,,477
2181007809,1031,612,City of Boulder Ballot Question 2Q,Yes,,401
2181007810,911,503,City of Boulder Ballot Question 2Q,Yes,,300
2181007811,765,400,City of Boulder Ballot Question 2Q,Yes,,276
2181007812,698,338,City of Boulder Ballot Question 2Q,Yes,,198
2181007813,413,164,City of Boulder Ballot Question 2Q,Yes,,83
2181007814,1077,550,City of Boulder Ballot Question 2Q,Yes,,346
2181007815,832,289,City of Boulder Ballot Question 2Q,Yes,,179
2181007816,1112,489,City of Boulder Ballot Question 2Q,Yes,,323
2181007817,810,517,City of Boulder Ballot Question 2Q,Yes,,332
2181007818,1050,602,City of Boulder Ballot Question 2Q,Yes,,346
2181007819,901,504,City of Boulder Ballot Question 2Q,Yes,,296
2181007820,686,408,City of Boulder Ballot Question 2Q,Yes,,218
2181007821,1085,496,City of Boulder Ballot Question 2Q,Yes,,281
2181007822,978,304,City of Boulder Ballot Question 2Q,Yes,,175
2181007823,1887,596,City of Boulder Ballot Question 2Q,Yes,,377
2181007824,1085,536,City of Boulder Ballot Question 2Q,Yes,,315
2181007825,633,371,City of Boulder Ballot Question 2Q,Yes,,218
2181007826,825,460,City of Boulder Ballot Question 2Q,Yes,,248
2181007827,910,388,City of Boulder Ballot Question 2Q,Yes,,219
2181007828,704,267,City of Boulder Ballot Question 2Q,Yes,,167
2181007829,794,249,City of Boulder Ballot Question 2Q,Yes,,148
2181007830,775,176,City of Boulder Ballot Question 2Q,Yes,,96
2181007831,848,232,City of Boulder Ballot Question 2Q,Yes,,132
2181007832,331,142,City of Boulder Ballot Question 2Q,Yes,,78
2181007833,785,140,City of Boulder Ballot Question 2Q,Yes,,88
2181007834,1422,141,City of Boulder Ballot Question 2Q,Yes,,83
2181007835,721,129,City of Boulder Ballot Question 2Q,Yes,,93
2181007836,528,194,City of Boulder Ballot Question 2Q,Yes,,122
2181007837,937,212,City of Boulder Ballot Question 2Q,Yes,,160
2181007838,472,107,City of Boulder Ballot Question 2Q,Yes,,70
2181007839,635,386,City of Boulder Ballot Question 2Q,Yes,,257
2181007840,597,299,City of Boulder Ballot Question 2Q,Yes,,191
2181007841,664,352,City of Boulder Ballot Question 2Q,Yes,,230
2181007842,1012,622,City of Boulder Ballot Question 2Q,Yes,,393
2181007843,1246,763,City of Boulder Ballot Question 2Q,Yes,,459
2181007844,759,363,City of Boulder Ballot Question 2Q,Yes,,204
2181007845,847,334,City of Boulder Ballot Question 2Q,Yes,,193
2181007846,1321,324,City of Boulder Ballot Question 2Q,Yes,,217
2181007847,773,139,City of Boulder Ballot Question 2Q,Yes,,87
2181007848,652,247,City of Boulder Ballot Question 2Q,Yes,,139
2181007849,1090,101,City of Boulder Ballot Question 2Q,Yes,,69
2181007850,664,426,City of Boulder Ballot Question 2Q,Yes,,268
2181007851,1013,562,City of Boulder Ballot Question 2Q,Yes,,360
2181007852,1081,494,City of Boulder Ballot Question 2Q,Yes,,272
2181007853,790,269,City of Boulder Ballot Question 2Q,Yes,,152
2181307854,992,353,City of Boulder Ballot Question 2Q,Yes,,225
2181307855,864,332,City of Boulder Ballot Question 2Q,Yes,,196
2181307856,597,306,City of Boulder Ballot Question 2Q,Yes,,175
2181307857,873,470,City of Boulder Ballot Question 2Q,Yes,,297
2181307858,931,548,City of Boulder Ballot Question 2Q,Yes,,349
2181307859,858,508,City of Boulder Ballot Question 2Q,Yes,,353
2181307860,651,417,City of Boulder Ballot Question 2Q,Yes,,263
2181307861,624,353,City of Boulder Ballot Question 2Q,Yes,,209
2181307862,669,382,City of Boulder Ballot Question 2Q,Yes,,225
2181307863,795,487,City of Boulder Ballot Question 2Q,Yes,,308
2181307864,661,419,City of Boulder Ballot Question 2Q,Yes,,248
2181307865,676,289,City of Boulder Ballot Question 2Q,Yes,,169
2181307866,854,442,City of Boulder Ballot Question 2Q,Yes,,234
2181307867,812,368,City of Boulder Ballot Question 2Q,Yes,,216
2181307868,884,599,City of Boulder Ballot Question 2Q,Yes,,359
2181307869,598,334,City of Boulder Ballot Question 2Q,Yes,,209
2181307870,756,258,City of Boulder Ballot Question 2Q,Yes,,151
2181307871,797,377,City of Boulder Ballot Question 2Q,Yes,,219
2181307872,909,155,City of Boulder Ballot Question 2Q,Yes,,105
2181307873,486,296,City of Boulder Ballot Question 2Q,Yes,,210
2181307874,1060,548,City of Boulder Ballot Question 2Q,Yes,,349
2181307875,682,109,City of Boulder Ballot Question 2Q,Yes,,64
2181307876,764,52,City of Boulder Ballot Question 2Q,Yes,,35
2181307877,723,337,City of Boulder Ballot Question 2Q,Yes,,206
2181307878,649,227,City of Boulder Ballot Question 2Q,Yes,,133
2181307879,741,232,City of Boulder Ballot Question 2Q,Yes,,124
2181307880,1011,114,City of Boulder Ballot Question 2Q,Yes,,69
2181307881,684,305,City of Boulder Ballot Question 2Q,Yes,,206
2181307882,647,387,City of Boulder Ballot Question 2Q,Yes,,237
2181307883,800,432,City of Boulder Ballot Question 2Q,Yes,,237
2181307884,933,371,City of Boulder Ballot Question 2Q,Yes,,214
2181307885,609,318,City of Boulder Ballot Question 2Q,Yes,,193
2181307886,818,469,City of Boulder Ballot Question 2Q,Yes,,283
2181307887,1007,611,City of Boulder Ballot Question 2Q,Yes,,379
2181307888,829,529,City of Boulder Ballot Question 2Q,Yes,,329
2181007800,427,230,City of Boulder Ballot Question 2Q,No,,45
2181007801,640,209,City of Boulder Ballot Question 2Q,No,,49
2181007802,441,140,City of Boulder Ballot Question 2Q,No,,44
2181007804,363,201,City of Boulder Ballot Question 2Q,No,,67
2181007806,1229,592,City of Boulder Ballot Question 2Q,No,,158
2181007807,1105,646,City of Boulder Ballot Question 2Q,No,,167
2181007808,1975,816,City of Boulder Ballot Question 2Q,No,,268
2181007809,1031,612,City of Boulder Ballot Question 2Q,No,,159
2181007810,911,503,City of Boulder Ballot Question 2Q,No,,159
2181007811,765,400,City of Boulder Ballot Question 2Q,No,,94
2181007812,698,338,City of Boulder Ballot Question 2Q,No,,102
2181007813,413,164,City of Boulder Ballot Question 2Q,No,,64
2181007814,1077,550,City of Boulder Ballot Question 2Q,No,,147
2181007815,832,289,City of Boulder Ballot Question 2Q,No,,85
2181007816,1112,489,City of Boulder Ballot Question 2Q,No,,123
2181007817,810,517,City of Boulder Ballot Question 2Q,No,,139
2181007818,1050,602,City of Boulder Ballot Question 2Q,No,,197
2181007819,901,504,City of Boulder Ballot Question 2Q,No,,161
2181007820,686,408,City of Boulder Ballot Question 2Q,No,,137
2181007821,1085,496,City of Boulder Ballot Question 2Q,No,,146
2181007822,978,304,City of Boulder Ballot Question 2Q,No,,99
2181007823,1887,596,City of Boulder Ballot Question 2Q,No,,172
2181007824,1085,536,City of Boulder Ballot Question 2Q,No,,154
2181007825,633,371,City of Boulder Ballot Question 2Q,No,,115
2181007826,825,460,City of Boulder Ballot Question 2Q,No,,163
2181007827,910,388,City of Boulder Ballot Question 2Q,No,,119
2181007828,704,267,City of Boulder Ballot Question 2Q,No,,67
2181007829,794,249,City of Boulder Ballot Question 2Q,No,,78
2181007830,775,176,City of Boulder Ballot Question 2Q,No,,40
2181007831,848,232,City of Boulder Ballot Question 2Q,No,,63
2181007832,331,142,City of Boulder Ballot Question 2Q,No,,50
2181007833,785,140,City of Boulder Ballot Question 2Q,No,,33
2181007834,1422,141,City of Boulder Ballot Question 2Q,No,,18
2181007835,721,129,City of Boulder Ballot Question 2Q,No,,16
2181007836,528,194,City of Boulder Ballot Question 2Q,No,,52
2181007837,937,212,City of Boulder Ballot Question 2Q,No,,28
2181007838,472,107,City of Boulder Ballot Question 2Q,No,,24
2181007839,635,386,City of Boulder Ballot Question 2Q,No,,93
2181007840,597,299,City of Boulder Ballot Question 2Q,No,,75
2181007841,664,352,City of Boulder Ballot Question 2Q,No,,96
2181007842,1012,622,City of Boulder Ballot Question 2Q,No,,170
2181007843,1246,763,City of Boulder Ballot Question 2Q,No,,228
2181007844,759,363,City of Boulder Ballot Question 2Q,No,,121
2181007845,847,334,City of Boulder Ballot Question 2Q,No,,106
2181007846,1321,324,City of Boulder Ballot Question 2Q,No,,68
2181007847,773,139,City of Boulder Ballot Question 2Q,No,,32
2181007848,652,247,City of Boulder Ballot Question 2Q,No,,91
2181007849,1090,101,City of Boulder Ballot Question 2Q,No,,14
2181007850,664,426,City of Boulder Ballot Question 2Q,No,,122
2181007851,1013,562,City of Boulder Ballot Question 2Q,No,,147
2181007852,1081,494,City of Boulder Ballot Question 2Q,No,,158
2181007853,790,269,City of Boulder Ballot Question 2Q,No,,69
2181307854,992,353,City of Boulder Ballot Question 2Q,No,,96
2181307855,864,332,City of Boulder Ballot Question 2Q,No,,91
2181307856,597,306,City of Boulder Ballot Question 2Q,No,,94
2181307857,873,470,City of Boulder Ballot Question 2Q,No,,128
2181307858,931,548,City of Boulder Ballot Question 2Q,No,,148
2181307859,858,508,City of Boulder Ballot Question 2Q,No,,111
2181307860,651,417,City of Boulder Ballot Question 2Q,No,,117
2181307861,624,353,City of Boulder Ballot Question 2Q,No,,111
2181307862,669,382,City of Boulder Ballot Question 2Q,No,,122
2181307863,795,487,City of Boulder Ballot Question 2Q,No,,131
2181307864,661,419,City of Boulder Ballot Question 2Q,No,,131
2181307865,676,289,City of Boulder Ballot Question 2Q,No,,87
2181307866,854,442,City of Boulder Ballot Question 2Q,No,,156
2181307867,812,368,City of Boulder Ballot Question 2Q,No,,109
2181307868,884,599,City of Boulder Ballot Question 2Q,No,,176
2181307869,598,334,City of Boulder Ballot Question 2Q,No,,80
2181307870,756,258,City of Boulder Ballot Question 2Q,No,,82
2181307871,797,377,City of Boulder Ballot Question 2Q,No,,118
2181307872,909,155,City of Boulder Ballot Question 2Q,No,,24
2181307873,486,296,City of Boulder Ballot Question 2Q,No,,66
2181307874,1060,548,City of Boulder Ballot Question 2Q,No,,141
2181307875,682,109,City of Boulder Ballot Question 2Q,No,,27
2181307876,764,52,City of Boulder Ballot Question 2Q,No,,8
2181307877,723,337,City of Boulder Ballot Question 2Q,No,,89
2181307878,649,227,City of Boulder Ballot Question 2Q,No,,68
2181307879,741,232,City of Boulder Ballot Question 2Q,No,,80
2181307880,1011,114,City of Boulder Ballot Question 2Q,No,,26
2181307881,684,305,City of Boulder Ballot Question 2Q,No,,73
2181307882,647,387,City of Boulder Ballot Question 2Q,No,,111
2181307883,800,432,City of Boulder Ballot Question 2Q,No,,150
2181307884,933,371,City of Boulder Ballot Question 2Q,No,,116
2181307885,609,318,City of Boulder Ballot Question 2Q,No,,92
2181307886,818,469,City of Boulder Ballot Question 2Q,No,,127
2181307887,1007,611,City of Boulder Ballot Question 2Q,No,,182
2181307888,829,529,City of Boulder Ballot Question 2Q,No,,154
2171207300,1480,592,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,470
2171207301,1775,722,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,584
2171207302,1211,509,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,405
2171207303,894,366,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,282
2171207304,899,495,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,396
2171207305,1119,434,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,339
2171207306,1185,563,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,428
2171207307,973,278,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,203
2171207308,975,447,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,348
2171207309,1139,568,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,463
2171207310,1315,650,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,546
2171207311,816,372,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,303
2171207312,937,541,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,425
2171207313,1242,636,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,552
2171207314,1266,588,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,523
2171207315,796,355,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,291
2171207316,1014,523,CITY OF LAFAYETTE BALLOT ISSUE 2A,Yes,,428
2171207300,1480,592,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,113
2171207301,1775,722,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,131
2171207302,1211,509,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,95
2171207303,894,366,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,82
2171207304,899,495,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,92
2171207305,1119,434,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,90
2171207306,1185,563,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,123
2171207307,973,278,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,63
2171207308,975,447,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,88
2171207309,1139,568,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,94
2171207310,1315,650,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,93
2171207311,816,372,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,62
2171207312,937,541,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,104
2171207313,1242,636,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,69
2171207314,1266,588,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,55
2171207315,796,355,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,59
2171207316,1014,523,CITY OF LAFAYETTE BALLOT ISSUE 2A,No,,86
2171207300,1480,592,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,286
2171207301,1775,722,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,367
2171207302,1211,509,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,259
2171207303,894,366,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,184
2171207304,899,495,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,265
2171207305,1119,434,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,211
2171207306,1185,563,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,257
2171207307,973,278,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,122
2171207308,975,447,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,234
2171207309,1139,568,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,289
2171207310,1315,650,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,349
2171207311,816,372,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,194
2171207312,937,541,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,283
2171207313,1242,636,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,331
2171207314,1266,588,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,345
2171207315,796,355,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,187
2171207316,1014,523,CITY OF LAFAYETTE BALLOT ISSUE 2B,Yes,,253
2171207300,1480,592,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,288
2171207301,1775,722,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,335
2171207302,1211,509,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,235
2171207303,894,366,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,176
2171207304,899,495,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,215
2171207305,1119,434,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,210
2171207306,1185,563,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,294
2171207307,973,278,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,143
2171207308,975,447,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,202
2171207309,1139,568,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,266
2171207310,1315,650,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,284
2171207311,816,372,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,165
2171207312,937,541,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,237
2171207313,1242,636,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,276
2171207314,1266,588,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,222
2171207315,796,355,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,153
2171207316,1014,523,CITY OF LAFAYETTE BALLOT ISSUE 2B,No,,255
2171207300,1480,592,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,473
2171207301,1775,722,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,581
2171207302,1211,509,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,397
2171207303,894,366,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,261
2171207304,899,495,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,385
2171207305,1119,434,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,344
2171207306,1185,563,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,409
2171207307,973,278,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,180
2171207308,975,447,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,319
2171207309,1139,568,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,445
2171207310,1315,650,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,517
2171207311,816,372,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,295
2171207312,937,541,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,437
2171207313,1242,636,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,533
2171207314,1266,588,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,501
2171207315,796,355,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,284
2171207316,1014,523,CITY OF LAFAYETTE BALLOT ISSUE 2C,Yes,,421
2171207300,1480,592,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,104
2171207301,1775,722,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,128
2171207302,1211,509,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,98
2171207303,894,366,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,98
2171207304,899,495,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,101
2171207305,1119,434,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,82
2171207306,1185,563,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,142
2171207307,973,278,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,84
2171207308,975,447,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,113
2171207309,1139,568,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,103
2171207310,1315,650,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,120
2171207311,816,372,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,66
2171207312,937,541,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,91
2171207313,1242,636,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,81
2171207314,1266,588,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,70
2171207315,796,355,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,58
2171207316,1014,523,CITY OF LAFAYETTE BALLOT ISSUE 2C,No,,91
2171207300,1480,592,City of Lafayette Ballot Question 2D,Yes,,367
2171207301,1775,722,City of Lafayette Ballot Question 2D,Yes,,449
2171207302,1211,509,City of Lafayette Ballot Question 2D,Yes,,321
2171207303,894,366,City of Lafayette Ballot Question 2D,Yes,,213
2171207304,899,495,City of Lafayette Ballot Question 2D,Yes,,353
2171207305,1119,434,City of Lafayette Ballot Question 2D,Yes,,278
2171207306,1185,563,City of Lafayette Ballot Question 2D,Yes,,324
