election_year,election_date,election_type,data_source,jurisdiction_level,jurisdiction_name,precinct_id,precinct_name,contest,contest_type,candidate_or_option,party,votes,active_voters,ballots_cast
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Proposition II (Statutory),measure,No,,131,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder County Ballot Issue 1A,measure,Yes,,455,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder County Ballot Issue 1A,measure,No,,141,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder County Ballot Issue 1B,measure,Yes,,351,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder County Ballot Issue 1B,measure,No,,246,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Town of Superior Ballot Question 301,measure,Yes,,336,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Town of Superior Ballot Question 301,measure,No,,231,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Town of Superior - Home Rule Charter Commission,candidate,Dalton Valette,,202,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Town of Superior - Home Rule Charter Commission,candidate,Heather Cracraft,,300,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Town of Superior - Home Rule Charter Commission,candidate,Ryan Hitchler,,223,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Town of Superior - Home Rule Charter Commission,candidate,Claire Dixon,,297,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Town of Superior - Home Rule Charter Commission,candidate,Ryan Welch,,255,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Town of Superior - Home Rule Charter Commission,candidate,Jeff Chu,,310,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Town of Superior - Home Rule Charter Commission,candidate,Sean Maday,,178,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Town of Superior - Home Rule Charter Commission,candidate,Clint Folsom,,320,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Town of Superior - Home Rule Charter Commission,candidate,Chris Hanson,,225,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Town of Superior - Home Rule Charter Commission,candidate,Stephanie Schader,,197,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Town of Superior - Home Rule Charter Commission,candidate,Mike Foster,,251,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder Valley School District RE-2 Director District A (4 Years),candidate,Jason Unger,,272,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder Valley School District RE-2 Director District A (4 Years),candidate,Neil Fishman,,112,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder Valley School District RE-2 Director District C (4 Years),candidate,Andrew Steffl,,65,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder Valley School District RE-2 Director District C (4 Years),candidate,Alex Medler,,211,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder Valley School District RE-2 Director District C (4 Years),candidate,Cynthia Nevison,,132,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder Valley School District RE-2 Director District D (4 Years),candidate,Andrew Brandt,,150,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder Valley School District RE-2 Director District D (4 Years),candidate,Lalenia Quinlan Aweida,,221,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder Valley School District RE-2 Director District G (4 Years),candidate,Anil Kiran Pesaramelli,,99,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder Valley School District RE-2 Director District G (4 Years),candidate,Stuart Lord,,130,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder Valley School District RE-2 Director District G (4 Years),candidate,Jorge Chávez,,161,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Proposition HH (Statutory),measure,Yes,,251,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Proposition HH (Statutory),measure,No,,287,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Proposition II (Statutory),measure,Yes,,435,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Proposition II (Statutory),measure,No,,106,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder County Ballot Issue 1A,measure,Yes,,417,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder County Ballot Issue 1A,measure,No,,121,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder County Ballot Issue 1B,measure,Yes,,334,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Boulder County Ballot Issue 1B,measure,No,,204,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Town of Superior Ballot Question 301,measure,Yes,,291,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Town of Superior Ballot Question 301,measure,No,,198,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Town of Superior - Home Rule Charter Commission,candidate,Dalton Valette,,185,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Town of Superior - Home Rule Charter Commission,candidate,Heather Cracraft,,249,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Town of Superior - Home Rule Charter Commission,candidate,Ryan Hitchler,,186,1058.0,546
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207104,104,Town of Superior - Home Rule Charter Commission,candidate,Claire Dixon,,225,1058.0,546
